# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
1

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,PropGeom,0,ENIUPMQTWX,0,0,1,6.123233995736766036e-17, 0.000000000000000000e+00, -1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,65,17
# x,y,z,u,w
-8.969559547550737819e-05, 2.262961406250000862e-01, -8.238016343724506021e-04, 1.984375000000000444e+00, 1.000000000000000000e+00
-5.981150571215254966e-03, 2.262961406250000862e-01, -9.882157014375746607e-04, 1.984375000000000444e+00, 1.415838762408753171e+00
-1.033866787863546056e-02, 2.262961406250000862e-01, -1.129979955913055448e-03, 1.984375000000000444e+00, 1.723464124463156111e+00
-1.289378508246756712e-02, 2.262961406250001417e-01, -1.131175231194332014e-03, 1.984375000000000444e+00, 1.904044169930654951e+00
-1.395945909639279871e-02, 2.262961406250000862e-01, -5.263385814914799685e-04, 1.984375000000000444e+00, 2.000000000000000000e+00
-1.317473240372388048e-02, 2.262961406250000862e-01, 4.887282754379064379e-04, 1.984375000000000444e+00, 2.095955830069344827e+00
-1.072220515687024797e-02, 2.262961406250000862e-01, 1.305802775948406011e-03, 1.984375000000000444e+00, 2.276535875536843889e+00
-6.311294500611145698e-03, 2.262961406250000862e-01, 1.710333901279005716e-03, 1.984375000000000444e+00, 2.584161237591246607e+00
-3.257351156128504674e-04, 2.262961406250000862e-01, 1.820094971237705677e-03, 1.984375000000000444e+00, 3.000000000000000000e+00
5.637166865633376489e-03, 2.262961406250000862e-01, 1.275756795952252094e-03, 1.984375000000000444e+00, 3.415838762408752949e+00
1.004145387492891457e-02, 2.262961406250000862e-01, 7.959353021006633890e-04, 1.984375000000000444e+00, 3.723464124463156111e+00
1.263567761135729432e-02, 2.262961406250001417e-01, 6.111245285689604094e-04, 1.984375000000000444e+00, 3.904044169930655173e+00
1.395945909639278830e-02, 2.262961406250000862e-01, 5.263385814914796432e-04, 1.984375000000000444e+00, 4.000000000000000000e+00
1.377395258838315893e-02, 2.286000000000001364e-01, 5.411800711161427520e-04, 2.000000000000000444e+00, 0.000000000000000000e+00
1.250377363291723699e-02, 2.286000000000001364e-01, 3.239640911872791805e-04, 2.000000000000000444e+00, 9.595583006934514658e-02
9.996583773045851148e-03, 2.286000000000001364e-01, 1.912448483553250226e-05, 2.000000000000000444e+00, 2.765358755368439447e-01
5.712331138421409063e-03, 2.286000000000001364e-01, -3.761179948811979633e-04, 2.000000000000000444e+00, 5.841612375912467181e-01
-8.722204174598064091e-05, 2.286000000000001364e-01, -8.130437921142158551e-04, 2.000000000000000444e+00, 1.000000000000000000e+00
-5.900475914350682485e-03, 2.286000000000001364e-01, -9.844852530082270035e-04, 2.000000000000000444e+00, 1.415838762408753171e+00
-1.020012158600881041e-02, 2.286000000000001364e-01, -1.131180397033415552e-03, 2.000000000000000444e+00, 1.723464124463156111e+00
-1.272143262784142942e-02, 2.286000000000001919e-01, -1.136350701631514554e-03, 2.000000000000000444e+00, 1.904044169930654951e+00
-1.377395258838317454e-02, 2.286000000000001364e-01, -5.411800711161431857e-04, 2.000000000000000444e+00, 2.000000000000000000e+00
-1.300119352647609999e-02, 2.286000000000001364e-01, 4.616837658371227807e-04, 2.000000000000000444e+00, 2.095955830069344827e+00
-1.058238966412686916e-02, 2.286000000000001364e-01, 1.271779534708528331e-03, 2.000000000000000444e+00, 2.276535875536843889e+00
-6.230467446425609970e-03, 2.286000000000001364e-01, 1.677848728152113705e-03, 2.000000000000000444e+00, 2.584161237591246607e+00
-3.242687315068922839e-04, 2.286000000000001364e-01, 1.795507205597632458e-03, 2.000000000000000444e+00, 3.000000000000000000e+00
5.560594049254368246e-03, 2.286000000000001364e-01, 1.267684467771833896e-03, 2.000000000000000444e+00, 3.415838762408752949e+00
9.907361628921577956e-03, 2.286000000000001364e-01, 8.010903012769360863e-04, 2.000000000000000444e+00, 3.723464124463156111e+00
1.246755234976506740e-02, 2.286000000000001642e-01, 6.227766339659465949e-04, 2.000000000000000444e+00, 3.904044169930655173e+00
1.377395258838315893e-02, 2.286000000000001364e-01, 5.411800711161427520e-04, 2.000000000000000444e+00, 4.000000000000000000e+00
SURFACE_FACE,64,16
# nx,ny,nz,area
6.797864686873243689e-02, 2.772174653882177042e-02, -9.973015633892957643e-01, 5.498104848156195988e-06
1.966958519054302218e-02, 2.268842160121451942e-02, -9.995490698028174359e-01, 1.077462276865259457e-05
-9.320429744245992826e-03, 1.785155722285797913e-02, -9.997972051841822472e-01, 1.835259645478894375e-05
-2.611576658717236488e-02, 1.186646952804810452e-02, -9.995884921488963348e-01, 2.480685441358397093e-05
-7.177138737004407076e-02, -2.792738146414691473e-03, -9.974171988534309419e-01, 2.480515094818698470e-05
-6.715866350600614709e-02, -8.409948578745402720e-03, -9.977068641043770336e-01, 1.834951997598068582e-05
-9.909815663450224910e-02, -9.662185032865344345e-03, -9.950307520534399375e-01, 1.075407002619215322e-05
-5.775270746657800158e-01, 2.733119948147090528e-02, -8.159138946989997754e-01, 5.159157312717732341e-06
-7.244053534357197677e-01, 7.258457739428914035e-02, 6.855423860259569624e-01, 5.413839794069542978e-06
-2.198482416507452908e-01, 4.198371812364193323e-02, 9.746302468400978025e-01, 1.088860212274409652e-05
8.274784876430088532e-03, 2.629207818226643456e-02, 9.996200551009899460e-01, 1.864731634341142323e-05
8.129428211312562935e-02, 1.834003590047139642e-02, 9.965213910292548549e-01, 2.519847414220322335e-05
1.896125366514367638e-01, 3.366039320350009897e-03, 9.818532251430971414e-01, 2.520117909473250476e-05
2.067474707783043264e-01, -1.586153654019997750e-03, 9.783930536565352831e-01, 1.864604876334249929e-05
1.700184264252784516e-01, -7.051337333942055835e-03, 9.854156551007677844e-01, 1.094613717859746748e-05
1.629573825262519426e-01, -9.240366086942933613e-03, 9.865898373259134324e-01, 5.583006045462830200e-06
6.955709333752770063e-02, 2.759592974420185113e-02, -9.971962070866434713e-01, 5.458272469765269580e-06
2.125155095688297663e-02, 2.257338821482040431e-02, -9.995192913227988196e-01, 1.069657452107136973e-05
-7.738121310634157868e-03, 1.775885761421731532e-02, -9.998123546220160085e-01, 1.821967451528272881e-05
-2.453369577668467263e-02, 1.181215758760816546e-02, -9.996292166121709677e-01, 2.462720717427727905e-05
-7.019234968253838802e-02, -2.741532840106880413e-03, -9.975297078502128878e-01, 2.462552264545508776e-05
-6.557906207450221736e-02, -8.318770701514238697e-03, -9.978127001955046094e-01, 1.821663358020919474e-05
-9.752224781924778707e-02, -9.547078932365626186e-03, -9.951875524061483125e-01, 1.067618455507049806e-05
-5.762311620964684078e-01, 2.743884580289081970e-02, -8.168260265013344013e-01, 5.121805661488527866e-06
-7.254925776790894787e-01, 7.250366963126957109e-02, 6.844002758784875073e-01, 5.374599473143263194e-06
-2.213912703740819332e-01, 4.186969211446277261e-02, 9.742858072888007648e-01, 1.080970606662569287e-05
6.692451964883230041e-03, 2.619310348134139613e-02, 9.996344994130172967e-01, 1.851224558295568265e-05
7.971668743766004150e-02, 1.827959459675279619e-02, 9.966499416371551456e-01, 2.501598373315666810e-05
1.880575837232799918e-01, 3.413930412888645932e-03, 9.821520708542530453e-01, 2.501868425412796435e-05
2.051979633268475878e-01, -1.497209601217466650e-03, 9.787193439438722775e-01, 1.851102257865979361e-05
1.684579683050390353e-01, -6.937587838497844342e-03, 9.856844235299255796e-01, 1.086686380531087039e-05
1.613950411465943369e-01, -9.114105619128322344e-03, 9.868477966596734818e-01, 5.542570654486967443e-06
7.113573915743989784e-02, 2.747014071179177883e-02, -9.970883100226374252e-01, 5.418440517775704291e-06
2.283377206885875421e-02, 2.245856907364637833e-02, -9.994869841715158243e-01, 1.061852684030484040e-05
-6.155474214653850439e-03, 1.766668063397307600e-02, -9.998249839509761872e-01, 1.808675327631234140e-05
-2.295130088179692801e-02, 1.175891302546154885e-02, -9.996674275739371174e-01, 2.444756027051179299e-05
-6.861312069696956506e-02, -2.688615296177948154e-03, -9.976397200472784110e-01, 2.444589398017439031e-05
-6.399938759900201946e-02, -8.226039168989503908e-03, -9.979160338758681359e-01, 1.808374693776636119e-05
-9.594658760552053633e-02, -9.430910645811403301e-03, -9.953418057387356521e-01, 1.059829973292537006e-05
-5.749351245265889032e-01, 2.754661566563676098e-02, -8.177351567292219237e-01, 5.084459105326219041e-06
-7.265790048630059728e-01, 7.242281670567408958e-02, 6.832553587881330381e-01, 5.335365293200334279e-06
-2.229342219850232176e-01, 4.175672397320993878e-02, 9.739387602262052912e-01, 1.073081214007849054e-05
5.110003199277843473e-03, 2.609568992746257379e-02, 9.996463888968503131e-01, 1.837717654689266880e-05
7.813890144890266176e-02, 1.822086364498371261e-02, 9.967759588836349050e-01, 2.483349465930156122e-05
1.865024065609142412e-01, 3.462870784069631541e-03, 9.824484011249243753e-01, 2.483619055726100797e-05
2.036482372174757971e-01, -1.407755813764432259e-03, 9.790431112580199047e-01, 1.837599728919127838e-05
1.668973705915021144e-01, -6.823627729088144536e-03, 9.859506609330193072e-01, 1.078759105291966264e-05
1.598326381187665790e-01, -8.987816785670231165e-03, 9.871032098729203286e-01, 5.502135696261401261e-06
7.271439915709732027e-02, 2.734436418676355202e-02, -9.969778843597505436e-01, 5.378608939322182509e-06
2.441609478187183740e-02, 2.234395242869843812e-02, -9.994521509834608519e-01, 1.054047970159472479e-05
-4.572648751402544690e-03, 1.757501655777703176e-02, -9.998350912407455438e-01, 1.795383267281220029e-05
-2.136871541775959768e-02, 1.170673127173184856e-02, -9.997031211536383521e-01, 2.426791374117741779e-05
-6.703371174240480013e-02, -2.633983938653220152e-03, -9.977472343327478121e-01, 2.426626526537434766e-05
-6.241959738331255558e-02, -8.131754945758564931e-03, -9.980168678053530362e-01, 1.795086026320893413e-05
-9.437093269908455873e-02, -9.313696909954920222e-03, -9.954935369510815590e-01, 1.052041521754835699e-05
-5.736383125003357009e-01, 2.765444784535816061e-02, -8.186417518952570083e-01, 5.047114118228285647e-06
-7.276641243930361824e-01, 7.234199019604795056e-02, 6.821081721587792801e-01, 5.296133506064267980e-06
-2.244768554495269741e-01, 4.164479615633463055e-02, 9.735891599235220184e-01, 1.065191978118849628e-05
3.527487877469111417e-03, 2.599983448057842025e-02, 9.996557234549586779e-01, 1.824210895101947686e-05
7.656092096133908231e-02, 1.816384358356653086e-02, 9.968994433581670478e-01, 2.465100658922312970e-05
1.849468858609714106e-01, 3.512857593776914662e-03, 9.827422394717012510e-01, 2.465369741155936276e-05
2.020981483744430374e-01, -1.317799826894611517e-03, 9.793643866443366708e-01, 1.824097236555954229e-05
1.653364944618599675e-01, -6.709466422075159413e-03, 9.862143918334360659e-01, 1.070831862431635520e-05
1.582700038296388223e-01, -8.861512689934630468e-03, 9.873561057088836579e-01, 5.461700981751771184e-06
7.429288272093112488e-02, 2.721862717657536068e-02, -9.968649426635669553e-01, 5.338777691874121161e-06
2.599836086626532150e-02, 2.222944293603740587e-02, -9.994147973184211997e-01, 1.046243304278867258e-05
-2.989809979064162165e-03, 1.748356688616162571e-02, -9.998426805879143675e-01, 1.782091253242381977e-05
-1.978607704746515594e-02, 1.165495461320990855e-02, -9.997363018256543166e-01, 2.408826745138034831e-05
-6.545413438530207906e-02, -2.578741946277786010e-03, -9.978522467689519004e-01, 2.408663669275433157e-05
-6.083964702367639088e-02, -8.036933243051424050e-03, -9.981151962845177250e-01, 1.781797380997471775e-05
-9.279503162178832920e-02, -9.196145399412441676e-03, -9.956427637542012432e-01, 1.044253085172558342e-05
-5.723400511632908971e-01, 2.776224152933915237e-02, -8.195462914196294246e-01, 5.009768262268212289e-06
-7.287474157314041134e-01, 7.226118705932885189e-02, 6.809592681721695628e-01, 5.256901455220628684e-06
-2.260189290032816600e-01, 4.153327867881257546e-02, 9.732370885320787979e-01, 1.057302826504184911e-05
1.944956712124544735e-03, 2.590458030548797516e-02, 9.996625279876126813e-01, 1.810704216833992374e-05
7.498274404990967756e-02, 1.810746965078241164e-02, 9.970204148549776102e-01, 2.446851891612449015e-05
1.833908989142151724e-01, 3.563210047017865111e-03, 9.830336116988049877e-01, 2.447120425505358869e-05
2.005475479719520671e-01, -1.227692850249865368e-03, 9.796832007198565950e-01, 1.810594743545249004e-05
1.637751964613731182e-01, -6.595273089434232176e-03, 9.864756395354700169e-01, 1.062904633425302647e-05
1.567069631622248493e-01, -8.735250110024352435e-03, 9.876065122820871789e-01, 5.421266389157902216e-06
7.587111944562995036e-02, 2.709284638376632456e-02, -9.967494925551217966e-01, 5.298946756609218267e-06
2.758051207385563489e-02, 2.211478101140720506e-02, -9.993749305513729420e-01, 1.038438678024523801e-05
-1.407018862151374929e-03, 1.739178901078220971e-02, -9.998477613981670009e-01, 1.768799266218343827e-05
-1.820343653824669714e-02, 1.160253710521945252e-02, -9.997669808665017310e-01, 2.390862116277064285e-05
-6.387439141796343034e-02, -2.524493775432726326e-03, -9.979547530084530438e-01, 2.390700818942774648e-05
-5.925951787583971786e-02, -7.942997959290511861e-03, -9.982110089177246293e-01, 1.768508769482780014e-05
-9.121878729411733722e-02, -9.079171471546410022e-03, -9.957894865331632372e-01, 1.036464675923833278e-05
-5.710400805147796133e-01, 2.787004089650305452e-02, -8.204489546986463155e-01, 4.972421878708651463e-06
-7.298286886854706834e-01, 7.218034831726799494e-02, 6.798088573183230787e-01, 5.217669406103199335e-06
-2.275603606205745255e-01, 4.142111652619539369e-02, 9.728826102772921702e-01, 1.049413710943843174e-05
3.624274218715188567e-04, 2.580837926869581495e-02, 9.996668426060189017e-01, 1.797197554845172761e-05
7.340437020132135892e-02, 1.805007041971023671e-02, 9.971389037607503170e-01, 2.428603108957272692e-05
1.818343983006302789e-01, 3.612961225290221845e-03, 9.833225300509657041e-01, 2.428871089882964632e-05
1.989963781838598456e-01, -1.137853587589310409e-03, 9.799995646728214549e-01, 1.797092252284471497e-05
1.622134208294686575e-01, -6.481162176192449900e-03, 9.867344124128070160e-01, 1.054977422387405793e-05
1.551434485515222339e-01, -8.608955828693335907e-03, 9.878544408216630712e-01, 5.380831937274476289e-06
7.744921406351022719e-02, 2.696703028737592461e-02, -9.966315259505010848e-01, 5.259116153149466388e-06
2.916263366687831329e-02, 2.200012516105892199e-02, -9.993325448970974412e-01, 1.030634097450147113e-05
1.758140703559630473e-04, 1.730008612577437280e-02, -9.998503268537014543e-01, 1.755507322676982921e-05
-1.662072076910093427e-02, 1.155031600732823842e-02, -9.997951499388494367e-01, 2.372897505716432332e-05
-6.229448575289125295e-02, -2.469887825510378842e-03, -9.980547563630526309e-01, 2.372737972138591801e-05
-5.767924676442763576e-02, -7.848725100329780047e-03, -9.983043133268473257e-01, 1.755220174953956057e-05
-8.964236143539275337e-02, -8.961953971148062942e-03, -9.959336978018694664e-01, 1.028676292117107015e-05
-5.697388182139334623e-01, 2.797788501307186398e-02, -8.213494487551481482e-01, 4.935075693101625535e-06
-7.309082461577803835e-01, 7.209949124756938332e-02, 6.786566135096594454e-01, 5.178438205314193995e-06
-2.291012817018123204e-01, 4.130912786783351442e-02, 9.725256596498550454e-01, 1.041524684620879842e-05
-1.220120531313657669e-03, 2.571246016787564689e-02, 9.996686354477689607e-01, 1.783690968099650866e-05
7.182580955047990212e-02, 1.799299543440483970e-02, 9.972548847700449803e-01, 2.410354364228677935e-05
1.802774674150999235e-01, 3.662935988495018454e-03, 9.836089759870746407e-01, 2.410621765762006592e-05
1.974447384754164647e-01, -1.047887359179459563e-03, 9.803134586347659329e-01, 1.783589774834823014e-05
1.606512638988703001e-01, -6.366977038229362611e-03, 9.869906955038079133e-01, 1.047050233210483679e-05
1.535795753683330267e-01, -8.482620669978152561e-03, 9.880998730777429406e-01, 5.340397655857579573e-06
7.902712097585072593e-02, 2.684122257898473307e-02, -9.965110450570698886e-01, 5.219285877277720568e-06
3.074468668513456043e-02, 2.188547726378781491e-02, -9.992876413353509735e-01, 1.022829561297842612e-05
1.758648496956240507e-03, 1.720838986045132579e-02, -9.998503780435725741e-01, 1.742215418379692858e-05
-1.503796447812442115e-02, 1.149809882700556299e-02, -9.998208106194425016e-01, 2.354932908943630578e-05
-6.071442644002382483e-02, -2.415286083628720264e-03, -9.981522553274090326e-01, 2.354775131024768162e-05
-5.609883133023543106e-02, -7.754459322106201091e-03, -9.983951069010722490e-01, 1.741931602573819877e-05
-8.806570944659118660e-02, -8.844745168510949329e-03, -9.960753994063765715e-01, 1.020887932487486111e-05
-5.684361319861067630e-01, 2.808571967942175007e-02, -8.222478678614876246e-01, 4.897729338806914123e-06
-7.319859773154635540e-01, 7.201863877331605990e-02, 6.775026528972151185e-01, 5.139207457695038085e-06
-2.306416369456908699e-01, 4.119714619691298291e-02, 9.721662565900147657e-01, 1.033635732456132157e-05
-2.802670139512577433e-03, 2.561654771002032718e-02, 9.996679136210729899e-01, 1.770184441134967291e-05
7.024706849235588801e-02, 1.793592463874678702e-02, 9.973683632317517089e-01, 2.392105642569212522e-05
1.787200878934438186e-01, 3.712906831403340029e-03, 9.838929537842117101e-01, 2.392372441995880818e-05
1.958926050830908094e-01, -9.579280856567158045e-04, 9.806248873282499279e-01, 1.770087305133903084e-05
1.590887030303421712e-01, -6.252800492406766601e-03, 9.872444920353447007e-01, 1.039123063285485432e-05
1.520153145320518318e-01, -8.356294881823184140e-03, 9.883428132402083399e-01, 5.299963527612374766e-06
8.060483703991459803e-02, 2.671542207349716230e-02, -9.963880501437196724e-01, 5.179455927219620424e-06
3.232666798913080147e-02, 2.177083623845567015e-02, -9.992402199802601359e-01, 1.015025069317990875e-05
3.341481298674110062e-03, 1.711669934873349258e-02, -9.998479149881424055e-01, 1.728923553130053473e-05
-1.345517075709172679e-02, 1.144588507025636609e-02, -9.998439628736355278e-01, 2.336968325942748016e-05
-5.913421656751248479e-02, -2.360688032569444213e-03, -9.982472497247160126e-01, 2.336812295584581267e-05
-5.451827469045676666e-02, -7.660199733644241192e-03, -9.984833894786715458e-01, 1.728643052143742588e-05
-8.648883446129079777e-02, -8.727543957478642311e-03, -9.962145910846708086e-01, 1.013099596788230377e-05
-5.671320244114353981e-01, 2.819354591681873246e-02, -8.231442102424235685e-01, 4.860382814934351668e-06
-7.330618800665089640e-01, 7.193779013463988403e-02, 6.763469777739082867e-01, 5.099977162409479695e-06
-2.321814233044470765e-01, 4.108517045878467416e-02, 9.718044018426206243e-01, 1.025746854188917259e-05
-4.385218280295857460e-03, 2.552064099004900874e-02, 9.996646771513392205e-01, 1.756677973713688536e-05
6.866815011451482542e-02, 1.787885749331224322e-02, 9.974793389412053290e-01, 2.373856943941817744e-05
1.771622627785041648e-01, 3.762874227875977889e-03, 9.841744629001228928e-01, 2.374123118583993709e-05
1.943399810662964355e-01, -8.679749160362454277e-04, 9.809338501543806155e-01, 1.756584843016521308e-05
1.575257413272405094e-01, -6.138631460754412350e-03, 9.874958015217544238e-01, 1.031195912380679101e-05
1.504506691634028004e-01, -8.229977272790697448e-03, 9.885832608447170378e-01, 5.259529550855615975e-06
8.218235901831993928e-02, 2.658962757935163720e-02, -9.962625414876218333e-01, 5.139626301202801182e-06
3.390857434438481616e-02, 2.165620099780211569e-02, -9.991902809496667759e-01, 1.007220621260919793e-05
4.924309261418779830e-03, 1.702501371962866078e-02, -9.998429377087905134e-01, 1.715631726730736922e-05
-1.187234279295801102e-02, 1.139367424045233633e-02, -9.998646066662770782e-01, 2.319003756695833308e-05
-5.755385931859281073e-02, -2.306093151459543637e-03, -9.983397393732819092e-01, 2.318849465799144993e-05
-5.293758005734744421e-02, -7.565945437990518121e-03, -9.985691608933761065e-01, 1.715354523463983655e-05
-8.491173970790898140e-02, -8.610349224383981662e-03, -9.963512725670653492e-01, 1.005311284772255389e-05
-5.658264981486710310e-01, 2.830136475680104444e-02, -8.240384740688472265e-01, 4.823036120588329579e-06
-7.341359522551399452e-01, 7.185694457262198354e-02, 6.751895905026424893e-01, 5.060747318625649460e-06
-2.337206376381721351e-01, 4.097319959466062811e-02, 9.714400961752517327e-01, 1.017858049559000368e-05
-5.967761736178785713e-03, 2.542473909845424651e-02, 9.996589260651033149e-01, 1.743171565597855264e-05
6.708905759950045677e-02, 1.782179345630572481e-02, 9.975878116879794977e-01, 2.355608268307521276e-05
1.756039952069690380e-01, 3.812838655672230303e-03, 9.844535027764066415e-01, 2.355873795523475179e-05
1.927868695779554331e-01, -7.780269930275230793e-04, 9.812403464963772581e-01, 1.743082388316112045e-05
1.559623819869850603e-01, -6.024468857761811937e-03, 9.877446234629310151e-01, 1.023268780263942421e-05
1.488856424772486142e-01, -8.103666643233356157e-03, 9.888212154131161835e-01, 5.219095723903476237e-06
8.375968357541606346e-02, 2.646383789824503438e-02, -9.961345193752907390e-01, 5.099796997453005798e-06
3.549040241775378718e-02, 2.154157044819374547e-02, -9.991378243660138381e-01, 9.994162168762098355e-06
6.507129072290763171e-03, 1.693333209702886297e-02, -9.998354462286923594e-01, 1.702339938982350972e-05
-1.028948387156468705e-02, 1.134146583821888862e-02, -9.998827419624248813e-01, 2.301039201181200039e-05
-5.597335797531909074e-02, -2.251500915651650451e-03, -9.984297240870754209e-01, 2.300886641645694483e-05
-5.135675074195846651e-02, -7.471695532006240696e-03, -9.986524209749383374e-01, 1.702066016332422384e-05
-8.333442851345181090e-02, -8.493159847788802827e-03, -9.964854435766417051e-01, 9.975229961914203043e-06
-5.645195559386652073e-01, 2.840917724140707215e-02, -8.249306574562971228e-01, 4.785689254864323392e-06
-7.352081916598700584e-01, 7.177610132910548779e-02, 6.740304935195572389e-01, 5.021517925512525898e-06
-2.352592767113977912e-01, 4.086123254135918398e-02, 9.710733403798247343e-01, 1.009969318305893951e-05
-7.550297190929716566e-03, 2.532884112108211780e-02, 9.996506603908145161e-01, 1.729665216547728352e-05
6.550979422857340639e-02, 1.776473198343127974e-02, 9.976937812563967389e-01, 2.337359615623740063e-05
1.740452884131446498e-01, 3.862800596564576385e-03, 9.847300728386112478e-01, 2.337624472807434784e-05
1.912332738682742395e-01, -6.880834528372702097e-04, 9.815443757196022911e-01, 1.729579940863459458e-05
1.543986283048326136e-01, -5.910311590135140097e-03, 9.879909573444959348e-01, 1.015341666701932385e-05
1.473202377863593593e-01, -7.977361785021138893e-03, 9.890566764536404820e-01, 5.178662045067241213e-06
8.533680727349486628e-02, 2.633805182484598092e-02, -9.960039841036973929e-01, 5.059968014190256366e-06
3.707214877359894106e-02, 2.142694348935988286e-02, -9.990828503572724006e-01, 9.916118559118853020e-06
8.089937315720961697e-03, 1.684165359950092616e-02, -9.998254405736343164e-01, 1.689048189682063419e-05
-8.706597381511761366e-03, 1.128925936131548041e-02, -9.998983687280968979e-01, 2.283074659371710967e-05
-5.439271592246752718e-02, -2.196910796599163638e-03, -9.985172036762959280e-01, 2.282923823095869378e-05
-4.977579015803776374e-02, -7.377449106151173254e-03, -9.987331695497196904e-01, 1.688777530543249757e-05
-8.175690430743401405e-02, -8.375974698214735600e-03, -9.966171038297104712e-01, 9.897347307957208071e-06
-5.632112006079861288e-01, 2.851698442344860474e-02, -8.258207584634232878e-01, 4.748342216845120941e-06
-7.362785959914839307e-01, 7.169525964654288597e-02, 6.728696893374109811e-01, 4.982288982235828141e-06
-2.367973371895259194e-01, 4.074926823105486789e-02, 9.707041352742779017e-01, 1.002080660168030337e-05
-9.132821225710073196e-03, 2.523294613891699165e-02, 9.996398801596552142e-01, 1.716158926320451595e-05
6.393036338561944310e-02, 1.770767252776513090e-02, 9.977972474260650149e-01, 2.319110985842530345e-05
1.724861457328987213e-01, 3.912760536448666240e-03, 9.850041724963369827e-01, 2.319375150423214126e-05
1.896791972886877897e-01, -5.981434249631255437e-04, 9.818459371715922979e-01, 1.716077500485378512e-05
1.528344836778172400e-01, -5.796158556526712774e-03, 9.882348026379776940e-01, 1.007414571459352049e-05
1.457544585053553443e-01, -7.851061481242992829e-03, 9.892896434611192502e-01, 5.138228512649605107e-06
8.691372656883343539e-02, 2.621226814648471015e-02, -9.958709359814327255e-01, 5.020139349625231361e-06
3.865380986977400013e-02, 2.131231901411379664e-02, -9.990253590579128984e-01, 9.838075381137617695e-06
9.672730469434216369e-03, 1.674997734006285904e-02, -9.998129207728679857e-01, 1.675756478622473502e-05
-7.123686818206962854e-03, 1.123705430450730632e-02, -9.999114869310551379e-01, 2.265110131233165613e-05
-5.281193665161643819e-02, -2.142322261723831733e-03, -9.986021779479715699e-01, 2.264961010114190858e-05
-4.819470182610975650e-02, -7.283205244255354718e-03, -9.988114064413073923e-01, 1.675489065885878137e-05
-8.017917062597774980e-02, -8.258792637863233629e-03, -9.967462530362956041e-01, 9.819464883326636605e-06
-5.619014350727234985e-01, 2.862478736673334384e-02, -8.267087750903718835e-01, 4.710995005597618872e-06
-7.373471628909386011e-01, 7.161441876775075099e-02, 6.717071805491146019e-01, 4.943060487954646444e-06
-2.383348156350962033e-01, 4.063730559099704848e-02, 9.703324817043323947e-01, 9.941920748821208537e-06
-1.071533031503894492e-02, 2.513705322784398621e-02, 9.996265854064007028e-01, 1.702652694668877381e-05
6.235076856123512867e-02, 1.765061453961000101e-02, 9.978982099724387211e-01, 2.300862378908946789e-05
1.709265706077825742e-01, 3.962718965465574297e-03, 9.852758011433464524e-01, 2.301125828350839150e-05
1.881246432959852999e-01, -5.082060319750793557e-04, 9.821450301820946471e-01, 1.702575067003535568e-05
1.512699516088749918e-01, -5.682008647268236949e-03, 9.884761588010005928e-01, 9.994874942982403805e-06
1.441883081548294698e-01, -7.724764505911253278e-03, 9.895201159171934657e-01, 5.097795124941041132e-06
8.849043780755150301e-02, 2.608648564284143240e-02, -9.957353753299285071e-01, 4.980311001954970333e-06
4.023538205342971213e-02, 2.119769590806685339e-02, -9.989653506099216429e-01, 9.760032632245858452e-06
1.125550490022737132e-02, 1.665830242595324473e-02, -9.997978868600024827e-01, 1.662464805590179741e-05
-5.540755788100776118e-03, 1.118485015943565530e-02, -9.999220965416293350e-01, 2.247145616722408663e-05
-5.123102376541534969e-02, -2.087734774277177907e-03, -9.986846467065866317e-01, 2.246998202656114136e-05
-4.661348937774236617e-02, -7.188963023280671265e-03, -9.988871314711592619e-01, 1.662200622143474206e-05
-7.860123111609799984e-02, -8.141612520314431625e-03, -9.968728909006417949e-01, 9.741582685463939231e-06
-5.605902623424604547e-01, 2.873258714636687042e-02, -8.275947052770985524e-01, 4.673647620168705220e-06
-7.384138899271475154e-01, 7.153357793574684209e-02, 6.705429698314410158e-01, 4.903832441817111302e-06
-2.398717085038870322e-01, 4.052534354323841098e-02, 9.699583805453348972e-01, 9.863035621822661048e-06
-1.229782082257301241e-02, 2.504116145841227964e-02, 9.996107761703199035e-01, 1.689146521340117587e-05
6.077101335700260676e-02, 1.759355746636036277e-02, 9.979966686674063281e-01, 2.282613794759119722e-05
1.693665665893442362e-01, 4.012676378130183158e-03, 9.855449581576791740e-01, 2.282876506561044529e-05
1.865696154566258147e-01, -4.182703892912203450e-04, 9.824416540631042416e-01, 1.689072640233007410e-05
1.497050357111527341e-01, -5.567860744072093866e-03, 9.887150252774845605e-01, 9.915604349771198070e-06
1.426217903656585295e-01, -7.598469623636119365e-03, 9.897480932905466933e-01, 5.057361880215398633e-06
9.006693722127717683e-02, 2.596070308560621473e-02, -9.955973024847342145e-01, 4.940482969359416318e-06
